CUSTOMERID,STATE,LCPCOUNT,PRIVATELABELTENDERFLAG,TENURE_IN_MONTHS,CLOSESTSTOREDISTANCE,FEMALE,AGE,HS_DIPLOMA,SOME_COLLEGE,BACH_GRAD_DEG,LT_HS_DIPLOMA,MARRIED,MNGMNT_OFFICEADMIN,TECH_PROF,SALES_JOB,BLUE_COLLAR,FARMER,RETIRED,SFDU,MFDU,HOMEOWNER,INCOME,MAIL_RESP_MULTI,MAIL_RESP_SINGLE,LENGTH OF RESIDENCE,NUMBER OF PERSONS IN LIVING UNIT,NUMBER OF ADULTS IN LIVING UNIT,METRO,URBAN,MOR BANK: UPSCALE MERCHANDISE BUYER,MOR BANK: MALE MERCHANDISE BUYER,MOR BANK: FEMALE MERCHANDISE BUYER,MOR BANK: CRAFTS-HOBBY MERCHANDISE BUYER,MOR BANK: GARDENING-FARMING BUYER,MOR BANK: BOOK BUYER,MOR BANK: COLLECT-SPECIAL FOODS BUYER,MOR BANK: GIFTS AND GADGETS BUYER,MOR BANK: GENERAL MERCHANDISE BUYER,MOR BANK: FAMILY AND GENERAL MAGAZINE,MOR BANK: FEMALE ORIENTED MAGAZINE,MOR BANK: MALE SPORTS MAGAZINE,MOR BANK: RELIGIOUS MAGAZINE,MOR BANK: GARDENING-FARMING MAGAZINE,MOR BANK: CULINARY INTERESTS MAGAZINE,MOR BANK: HEALTH AND FITNESS MAGAZINE,MOR BANK: DO-IT-YOURSELFERS,MOR BANK: NEWS AND FINANCIAL,MOR BANK: PHOTOGRAPHY,MOR BANK: OPPORTUNITY SEEKERS AND CE,MOR BANK: RELIGIOUS CONTRIBUTOR,MOR BANK: POLITICAL CONTRIBUTOR,MOR BANK: HEALTH AND INSTITUTION CONTRIBUTOR,MOR BANK: GENERAL CONTRIBUTOR,MOR BANK: MISCELLANEOUS,MOR BANK: ODDS AND ENDS,MOR BANK: DEDUPED CATEGORY HIT COUNT,MOR BANK: NON-DEDUPED CATEGORY HIT COUNT,MORTGAGE-HOME PURCHASE: HOME PURCHASE PRICE,MOSAIC,CHILDREN,CAPE: AGE: POP: MEDIAN AGE,CAPE: AGE: POP: % 0-17,CAPE: AGE: POP: % 18-99+,CAPE: AGE: POP: % 65-99+,CAPE: ETHNIC: POP: % WHITE ONLY,CAPE: ETHNIC: POP: % BLACK ONLY,CAPE: ETHNIC: POP: % ASIAN ONLY,CAPE: ETHNIC: POP: % HISPANIC,CAPE: DENSITY: PERSONS PER HH FOR POP IN HH,CAPE: HHSIZE: HH: AVERAGE HOUSEHOLD SIZE,CAPE: TYP: HH: % MARRIED COUPLE FAMILY,CAPE: CHILD: HH: % WITH PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW- PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW-O PERSONS LT18,CAPE: LANG: HH: % SPANISH SPEAKING,CAPE: EDUC: POP25+: MEDIAN EDUCATION ATTAINED,CAPE: HOMVAL: OOHU: MEDIAN HOME VALUE,CAPE: BUILT: HU: MEDIAN HOUSING UNIT AGE,CAPE: TENANCY: OCCHU: % OWNER OCCUPIED,CAPE: TENANCY: OCCHU: % RENTER OCCUPIED,CAPE: EDUC: ISPSA,CAPE: EDUC: ISPSA DECILE,CAPE: INC: FAMILY INC STATE DECILE,CAPE: INC: HH: MEDIAN FAMILY HOUSEHOLD INCOME,FREQUENCY,QUANTITY,TOTALSALES,FREQUENCY_2Y,QUANTITY_2Y,TOTALSALES_2Y,1-Engagement Spend,2-Wedding Bands Spend,3-Fashion Diamonds Spend,4-Fashion Jewelry Spend,5-Close Out Spend,6-Promotional Items Spend,7-Cost Only Spend,8-Marketing Premium SKUs Spend,9-Repairs & Appraisals Spend,10-Pre Owned Spend,11-Watches Spend,12-Misc Merchandise Spend,15-Store Events Spend,16-Single Stone Jewelry Spend,MDAYREV_L1Y,MDAYREV_L2Y,MDAYREV_L3Y,MDAYREV_L4Y,MDAYQTY_L1Y,MDAYQTY_L2Y,MDAYQTY_L3Y,MDAYQTY_L4Y,MDAYSHOPPER_L1Y,MDAYSHOPPER_L2Y,MDAYSHOPPER_L3Y,MDAYSHOPPER_L4Y
7014,TX,0,N,1,14.03854472,0,26,0,0,1,0,0,0,0,1,0,0,0,1,0,1,156250,1,0,22,6,6,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,5,7,187,C13,0,45,21.2,78.8,20.9,89.7,3.4,2.7,9.9,2.14,2.14,49.3,25.2,22.4,26.8,8.2,14.8,411249,57,77.1,22.9,4115,8,9,177702,1,1,199.88,1,1,199.88,0,0,0,0,0,0,0,0,0,0,0,0,0,199.88,0,0,0,0,0,0,0,0,0,0,0,0
7015,IL,0,N,-9,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,123.15,1,2,123.15,0,0,0,123.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,FL,0,N,4,44.90595318,0,54,0,0,1,0,0,1,0,0,0,0,0,1,0,1,81250,0,0,26,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,B10,0,34,28.3,71.7,7.6,61.4,17.2,12.5,58.6,3.38,3.38,70,53.5,42.2,27.8,51.5,13.9,333807,23,87.2,12.8,4238,9,8,104716,1,1,109.88,1,1,109.88,0,0,0,0,0,0,0,0,0,0,109.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,,0,N,34,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,97.41,0,0,0,0,0,0,97.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,TN,0,N,8,195.26218,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17500,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O52,0,32,30.1,69.9,5.4,9.6,79,2,12.5,2.89,2.89,47.4,46.5,26.8,20.5,5.6,12.4,124222,25,83.1,16.9,3674,7,5,69393,1,1,499.88,1,1,499.88,0,0,499.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,TX,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A02,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,112.41,1,1,112.41,0,0,112.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,OH,0,N,45,7.400264591,1,82,1,0,0,0,0,0,0,0,0,0,1,1,0,1,81250,0,0,20,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,D16,0,40,21.2,78.8,17.4,96.8,1.1,0.8,1.1,2.61,2.61,66.3,31.3,25.3,41,0.7,11.9,184669,36,89.4,10.6,3667,6,7,90289,1,1,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,OH,3,Y,27,6.013179997,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,27500,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,O51,0,36,20.8,79.2,11.9,96,2.5,0.3,1.5,2.09,2.09,32.1,21.3,11.7,20.3,0,12.1,97050,75,72,28,3459,5,2,58518,2,4,4795.98,1,2,1049.98,3746,1049.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,TN,0,N,19,7.25436427,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106250,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O54,0,31,22,78,8.8,54.5,24.4,5.4,20.9,2.35,2.35,30.7,25.1,14.3,16.4,17.6,11.7,164999,44,35.3,64.7,3048,2,5,64548,1,1,88.85,1,1,88.85,0,0,0,88.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,IL,4,Y,70,8.3725568,1,58,1,0,0,0,0,0,1,0,0,0,0,0,1,1,131250,0,0,27,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G24,0,33,22,78,5,31.3,57.3,4.5,9,2.38,2.38,25.2,25.7,9.5,15.6,7.2,14.7,208035,51,56,44,4099,8,4,81730,1,3,429.97,0,0,0,0,0,0,429.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,TX,0,N,34,14.07402297,1,51,0,1,0,0,0,0,0,0,1,0,0,1,0,1,131250,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,B07,0,49,17.5,82.5,19,27.8,66.4,3.1,11.2,2.77,2.77,66.7,32.9,26.2,40.5,7,13.9,227683,21,94.5,5.5,4357,9,8,123163,1,2,187.32,0,0,0,0,0,112.41,74.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,GA,0,N,25,8.158944932,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212500,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A05,0,45,20.7,79.3,18,26,59.2,9.3,3.6,2.67,2.67,55.4,33.4,24.3,31.1,7.7,12.9,260275,28,70,30,4143,8,7,91974,1,1,99.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.88,0,0,0,0,0,0,0,0,0,0,0,0
7026,TX,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,79.98,1,2,79.98,0,0,0,0,0,79.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,FL,0,N,-2,6.221427395,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J34,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,699.99,1,1,699.99,0,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,NJ,0,N,10,1.512564073,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17500,1,0,12,4,4,1,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,7,8,0,I32,0,31,27.9,72.1,7.2,35.8,22.1,1.3,73.3,3.62,3.62,34.9,51.8,20.9,14,60.6,11.5,340624,67,29.7,70.3,2840,1,0,47999,1,2,199.98,1,2,199.98,0,0,0,0,0,199.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,FL,1,N,30,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,724.63,2,2,624.75,0,0,0,174.79,549.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,MI,0,Y,35,4.860777267,1,70,0,0,1,0,0,0,0,0,0,0,1,1,0,1,156250,0,0,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B09,0,38,19.4,80.6,25.2,73.7,16.9,3.1,4.4,2.13,2.13,37.7,23.9,11.5,26.2,4.2,12.9,180723,27,60.7,39.3,3729,7,5,71675,1,3,99.99,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,MD,0,N,102,36.00557973,0,56,1,0,0,0,0,0,0,0,1,0,0,1,0,1,56250,1,0,26,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,1,1,5,6,0,Q62,0,52,16.4,83.6,27.2,94.6,1.3,1.4,5.5,2.43,2.43,55.3,24.4,15.1,40.2,1.6,13.2,326999,21,88,12,3894,6,4,102805,1,1,249.88,0,0,0,0,0,249.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,MD,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,475.92,1,1,475.92,0,0,0,0,0,0,0,0,0,0,0,0,0,475.92,0,0,0,0,0,0,0,0,0,0,0,0
7033,FL,1,N,0,2.952245701,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D17,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,747.8,1,2,747.8,0,747.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,OH,0,N,,42.72499311,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,260000,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A05,0,38,19.5,80.5,16.2,93.2,2.6,1.2,4.5,2.37,2.37,46.6,31.7,21.9,24.8,1.8,12.9,157302,45,66,34,3814,7,6,77739,1,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,OH,0,N,28,8.440854106,1,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,131250,0,0,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A04,0,41,24.6,75.4,14,93.7,0.8,2.8,2.5,2.98,2.98,74.8,42.1,36.4,38.4,1.7,14.2,309047,25,92.6,7.4,4035,8,9,134341,1,1,425,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,OH,0,N,13,1.288043588,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17500,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O53,0,39,18.7,81.3,17.3,76.3,11.1,7.6,3.1,1.86,1.86,32.2,20.6,11,21.2,2.2,13.5,180356,36,42.1,57.9,3977,8,5,75430,1,1,149.99,1,1,149.99,0,0,0,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,TX,0,N,3,19.41912424,1,60,1,0,0,0,0,0,0,0,1,0,0,1,0,0,260000,0,0,2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A02,0,40,15.7,84.3,23.1,84.5,2.4,3,27.3,1.8,1.8,29.3,13.3,10.8,18.5,14.7,14.6,282064,62,44.6,55.4,4102,8,8,112499,1,2,4199.75,1,2,4199.75,0,0,2499.88,0,1699.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,MD,0,N,187,6.931514713,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,156250,1,0,34,2,2,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,96,D18,0,45,21.1,78.9,18.3,8.2,81.1,2.2,8.7,2.91,2.91,50.4,35.6,22,28.4,7.5,11.9,342423,35,94.9,5.1,3627,4,4,103749,1,1,105.88,0,0,0,0,0,0,0,0,0,0,0,0,0,105.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,GA,0,N,33,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,148.26,0,0,0,0,0,0,148.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,OH,3,Y,150,15.29060538,0,69,0,0,1,0,0,0,0,0,0,0,1,1,0,1,56250,0,0,17,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E21,0,46,19.8,80.2,17.8,97.5,0.2,0.3,1.2,2.68,2.68,69,31.2,24.4,44.6,0.3,11.9,186276,32,86.8,13.2,3412,5,7,91920,1,2,1219.98,0,0,0,0,0,0,1219.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,MI,0,N,33,7.001796424,0,62,0,0,1,0,0,1,0,0,0,0,0,1,0,1,212500,0,0,5,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,A02,0,44,24,76,19,67.4,11,20,3.1,2.88,2.88,74,34.8,29.2,44.8,1.6,15.2,277975,52,94,6,4182,8,7,96211,1,1,49.88,0,0,0,0,0,0,49.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,AZ,0,N,39,9.757187999,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81250,1,0,13,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,226,C11,0,36,27.7,72.3,13.5,74.6,2.9,8.7,27.8,2.81,2.81,67.9,39.5,32.4,35.5,12.6,13.6,286967,17,75.7,24.3,3920,7,7,96950,1,1,59.91,0,0,0,0,0,0,59.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,CO,2,N,167,4.284474671,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C14,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,412.32,0,0,0,0,0,412.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,CO,0,N,29,9.443089239,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L42,0,27,32.1,67.9,6.6,38.9,19,1.8,54.8,2.73,2.73,32.1,40.7,18.3,13.8,29.3,11.7,135647,42,29.8,70.2,2278,0,0,38451,1,1,55.92,0,0,0,0,0,0,55.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,FL,0,N,25,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,374.91,0,0,0,0,0,0,374.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,NJ,0,N,29,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,254.9,0,0,0,0,254.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,KY,0,N,26,99.24827759,0,63,0,0,1,0,0,0,0,0,1,0,0,1,0,1,131250,1,0,7,4,4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,0,C11,0,45,20.9,79.1,17.7,96.2,0.5,0.1,1.9,2.63,2.63,67.6,31.8,24,43.6,0.8,12,226303,23,79.4,20.6,3269,5,8,88177,1,1,74.91,0,0,0,0,0,0,74.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,TN,7,N,253,14.60536862,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O54,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2199.76,1,2,2199.76,1999.88,199.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,CO,0,N,37,7.858596086,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,74.91,0,0,0,0,0,0,74.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,KS,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,157.44,1,1,157.44,0,0,157.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,FL,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44.86,1,1,44.86,0,0,0,44.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,OH,0,N,24,4.220983314,0,53,1,0,0,0,0,1,0,0,0,0,0,1,0,1,56250,0,0,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J34,0,38,23.9,76.1,13,96.3,1.5,0.7,1.7,2.27,2.27,38.7,27.4,15.5,23.2,1.6,11.9,132916,68,61.7,38.3,3557,6,3,61292,1,3,99.99,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,TX,0,N,1,1.019290411,1,54,1,0,0,0,0,1,0,0,0,0,0,1,0,1,212500,0,0,15,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,C14,0,29,30,70,8,60.2,19.2,9.4,31,2.48,2.48,43.9,40,25.6,18.3,22.3,13,221202,9,28.6,71.4,3730,6,5,81810,1,1,97.41,1,1,97.41,0,0,0,97.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,FL,0,N,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,199.88,1,1,199.88,0,0,0,0,0,0,0,0,0,0,0,0,0,199.88,0,0,0,0,0,0,0,0,0,0,0,0
7055,FL,0,N,-2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,195.4,1,1,195.4,0,0,0,195.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,FL,1,N,-5,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,3,365.78,3,3,365.78,0,0,0,359.79,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,TX,0,N,25,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,599.76,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,FL,1,N,38,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1499,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,TN,0,N,11,37.48227773,1,37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,56250,1,0,22,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,C14,0,39,23.7,76.3,14.6,83,9.3,2.5,6.1,2.74,2.74,69,40.6,32.2,36.8,2,13.4,246315,19,84.6,15.4,3912,8,8,100514,1,1,55.92,1,1,55.92,0,0,0,55.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,AL,0,N,32,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,399.88,0,0,0,0,0,0,399.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,TX,0,N,16,11.33331557,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,552.4,1,1,552.4,0,552.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
